SPILL ID,LAT,LON,SPILL CAUSE,FILE,x,y,start_date,sm_surface,sm_rootzone,sm_profile,soil_water_infiltration_flux,vegetation_greenness_fraction,surface_temp,surface_pressure,SPILL_TYPE,SPILL_VOL,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,DIAMETER_OF_SEWER
831580,37.14869,-122.0857,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13590517.95714036,4459852.570564183,2017-01-09 00:00:00,0.3632228076457977,0.3262251913547516,0.31224846839904785,0.0007731914520263673,0.9608801007270812,284.2898254394531,99157.78125,Category 1,31200, ,53.0,6.0
831529,36.91972,-121.76293,Other (specify below),Rain,-13554587.365097012,4427922.69017744,2017-01-09 00:00:00,0.3825099170207977,0.3378218710422516,0.31334710121154785,0.0005686283111572268,0.9596593976020812,283.8445129394531,99349.78125,Category 1,900, ,,10.0
856529,38.28245,-122.27409,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13611489.436010905,4619403.723780423,2019-02-26 22:03:00,0.4342876672744751,0.4407733678817749,0.4292648136615753,0.0003581047058105469,0.971405029296875,284.4814758300781,99593.6875,Category 1,5450,VCP,71.0,8.0
856320,34.2855,-118.44182,Other (specify below),Rain,-13184883.091028566,4067202.4282324724,2019-02-02 01:15:00,0.2894113063812256,0.26300641894340515,0.2755671739578247,1.837615855038166e-07,0.951281487941742,283.006591796875,95319.296875,Category 1,200, ,,
831607,39.7966,-120.65078,Other (specify below),Rain,-13430783.393411275,4836428.6197832525,2017-01-10 14:00:00,0.4220727980136871,0.4530763626098633,0.4325192272663117,3.461027517914772e-07,0.9552133679389954,273.16067504882807,82342.734375,Category 1,2000, ,,
830928,38.30591,-122.47772,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13634157.423921138,4622731.2269012965,2016-12-15 15:15:00,0.35405290126800537,0.309231698513031,0.30102673172950745,0.0005109310150146483,0.9593955874443054,285.1609191894531,99289.1171875,Category 1,9300, ,,
830946,38.32029,-122.48775,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13635273.958413795,4624771.379343526,2016-12-15 15:17:00,0.35405290126800537,0.309231698513031,0.30102673172950745,0.0005109310150146483,0.9593955874443054,285.1609191894531,99289.1171875,Category 1,43300, ,,
856009,34.18175,-118.30424,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13169567.755485225,4053232.797347431,2019-02-02 11:08:00,0.3052939474582672,0.2435349225997925,0.2586044669151306,0.0003209114074707031,0.9515334963798524,282.70843505859375,95737.7890625,Category 2,1781, ,,
856275,34.289320000000004,-118.42929,Other (specify below),Rain,-13183488.257808926,4067717.108793463,2019-02-02 11:15:00,0.3173789083957672,0.2647141218185425,0.2771591544151306,0.00023633241653442383,0.9512893557548524,282.39996337890625,95065.7890625,Category 3,200, ,,
830762,37.94259,-122.36669,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13621797.620858362,4571318.876774348,2016-12-15 15:40:00,0.37028825283050537,0.346219003200531,0.34790173172950745,8.061528205871582e-05,0.9574424624443054,285.8064270019531,100121.1171875,Category 1,14950, ,,
856007,34.18993,-118.32222,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13171569.279929688,4054333.585564493,2019-02-02 12:27:00,0.3155624568462372,0.2456202954053879,0.26030057668685913,8.159875869750977e-05,0.9515361189842224,282.2392883300781,95649.265625,Category 2,1111, ,,
831700,38.31394,-122.48641,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13635124.790296135,4623870.427653164,2017-01-10 13:30:00,0.3924097120761871,0.4031496047973633,0.3860104382038117,9.6149742603302e-06,0.9622934460639954,281.7632141113281,99806.734375,Category 1,8850, ,,
831394,37.76966,-122.19498,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13602682.95109425,4546937.403725105,2016-12-15 16:10:00,0.33720719814300537,0.330105721950531,0.33215466141700745,4.92483377456665e-05,0.9540244936943054,285.8005676269531,99729.1171875,Category 3,240, ,,8.0
855878,34.00945,-118.15838,Other (specify below),Rain,-13153330.694558118,4030071.00084347,2019-02-02 13:59:00,0.2937118709087372,0.2939601242542267,0.25401395559310913,0.00012600421905517578,0.9532451033592224,283.8681945800781,98857.265625,Category 1,4415,VCP,21.0,36.0
831649,37.92525,-122.34773,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13619687.00331292,4568871.519916205,2017-01-10 12:55:00,0.4394067823886871,0.4279298782348633,0.4284909069538117,1.751631498336792e-05,0.9613168835639954,281.6802062988281,100638.734375,Category 1,48000, ,,
831712,38.94966,-121.09993,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13480782.542701073,4714463.362515303,2017-01-10 12:30:00,0.3610376417636871,0.3617677688598633,0.34621551632881165,1.706928014755249e-05,0.9598520398139954,281.6587219238281,97878.734375,Category 1,3000,Asbestos Concrete,58.0,21.0
